audit_key,request_id,run_cycle,dashboard_scope,source_system,target_system,device_id,feeder_id,flow_start_ts,mdm_request_ts,mdm_response_ts,mdm_status,mdm_failure_category,mdm_http_code,transaction_id,nfms_request_ts,nfms_response_ts,nfms_status,nfms_http_code,retry_count,retry_threshold,deviated_flag,final_status,final_failure_source,final_message,time_taken_ms,created_ts,updated_ts
REQ-900465_MZ2000465,REQ-900465,T-15,BLOCKLOADPROFILE,MDM,NFMS,MZ2000465,FD1215,1773879182926,1773879182954,1773879183212,SUCCESS,NONE,200.0,PEDM_84673939,1773879183510.0,1773879183976.0,FAILED,500.0,2,3,False,FAILED,NFMS,NFMS_HTTP_500,1050,2026-03-19T00:13:02.926147+00:00,2026-03-19T00:13:03.976000+00:00
REQ-900466_MZ2000466,REQ-900466,T-15,BLOCKLOADPROFILE,MDM,NFMS,MZ2000466,FD1216,1773873605926,1773873606025,1773873607175,SUCCESS,NONE,200.0,PEDM_25102023,1773873607456.0,1773873607591.0,SUCCESS,200.0,0,3,False,SUCCESS,NONE,NONE,1665,2026-03-18T22:40:05.926147+00:00,2026-03-18T22:40:07.591000+00:00
REQ-900467_MZ2000467,REQ-900467,Hourly,BLOCKLOADPROFILE,MDM,NFMS,MZ2000467,FD1217,1773877811926,1773877811958,1773877812254,SUCCESS,NONE,200.0,PEDM_23554707,1773877812515.0,1773877813349.0,SUCCESS,200.0,3,3,False,SUCCESS,NONE,NONE,1423,2026-03-18T23:50:11.926147+00:00,2026-03-18T23:50:13.349000+00:00
REQ-900468_MZ2000468,REQ-900468,T-5,BLOCKLOADPROFILE,MDM,NFMS,MZ2000468,FD1218,1773878291926,1773878292008,1773878293056,SUCCESS,NONE,200.0,PEDM_33112256,1773878293282.0,1773878293415.0,SUCCESS,200.0,0,3,False,SUCCESS,NONE,NONE,1489,2026-03-18T23:58:11.926147+00:00,2026-03-18T23:58:13.415000+00:00
REQ-900469_MZ2000469,REQ-900469,T-15,BLOCKLOADPROFILE,MDM,NFMS,MZ2000469,FD1219,1773878304926,1773878304997,1773878305156,SUCCESS,NONE,200.0,PEDM_54492381,1773878305340.0,1773878306200.0,SUCCESS,200.0,3,3,False,SUCCESS,NONE,NONE,1274,2026-03-18T23:58:24.926147+00:00,2026-03-18T23:58:26.200000+00:00
REQ-900470_MZ2000470,REQ-900470,T-15,BLOCKLOADPROFILE,MDM,NFMS,MZ2000470,FD1220,1773873617926,1773873617989,1773873618689,SUCCESS,NONE,200.0,PEDM_47627490,1773873619054.0,1773873619528.0,FAILED,401.0,3,3,False,FAILED,NFMS,NFMS_HTTP_401,1602,2026-03-18T22:40:17.926147+00:00,2026-03-18T22:40:19.528000+00:00
REQ-900471_MZ2000471,REQ-900471,T-15,BLOCKLOADPROFILE,MDM,NFMS,MZ2000471,FD1221,1773878801926,1773878802002,1773878802739,SUCCESS,NONE,200.0,PEDM_65938288,1773878803149.0,1773878803254.0,SUCCESS,200.0,0,3,False,SUCCESS,NONE,NONE,1328,2026-03-19T00:06:41.926147+00:00,2026-03-19T00:06:43.254000+00:00
REQ-900472_MZ2000472,REQ-900472,Hourly,BLOCKLOADPROFILE,MDM,NFMS,MZ2000472,FD1222,1773875039926,1773875039998,1773875041070,SUCCESS,NONE,200.0,PEDM_60185378,1773875041190.0,1773875041655.0,SUCCESS,200.0,0,3,False,SUCCESS,NONE,NONE,1729,2026-03-18T23:03:59.926147+00:00,2026-03-18T23:04:01.655000+00:00
REQ-900473_MZ2000473,REQ-900473,T-5,BLOCKLOADPROFILE,MDM,NFMS,MZ2000473,FD1223,1773875518926,1773875519010,1773875519916,SUCCESS,NONE,200.0,PEDM_80368504,1773875520268.0,1773875520416.0,SUCCESS,200.0,0,3,False,SUCCESS,NONE,NONE,1490,2026-03-18T23:11:58.926147+00:00,2026-03-18T23:12:00.416000+00:00
REQ-900474_MZ2000474,REQ-900474,T-5,BLOCKLOADPROFILE,MDM,NFMS,MZ2000474,FD1224,1773875051926,1773875051953,1773875052543,SUCCESS,NONE,200.0,PEDM_71263503,1773875052686.0,1773875052930.0,SUCCESS,200.0,0,3,False,SUCCESS,NONE,NONE,1004,2026-03-18T23:04:11.926147+00:00,2026-03-18T23:04:12.930000+00:00
REQ-900475_MZ2000475,REQ-900475,Hourly,BLOCKLOADPROFILE,MDM,NFMS,MZ2000475,FD1225,1773875532926,1773875532993,1773875534023,FAILED,MDM_NOT_FOUND,404.0,,,,NOT_TRIGGERED,,0,3,False,FAILED,MDM,MDM_HTTP_404,1097,2026-03-18T23:12:12.926147+00:00,2026-03-18T23:12:14.023000+00:00
REQ-900476_MZ2000476,REQ-900476,T-15,BLOCKLOADPROFILE,MDM,NFMS,MZ2000476,FD1226,1773874111926,1773874111949,1773874112524,SUCCESS,NONE,200.0,PEDM_75603845,1773874112916.0,1773874113497.0,SUCCESS,200.0,1,3,False,SUCCESS,NONE,NONE,1571,2026-03-18T22:48:31.926147+00:00,2026-03-18T22:48:33.497000+00:00
REQ-900477_MZ2000477,REQ-900477,Hourly,BLOCKLOADPROFILE,MDM,NFMS,MZ2000477,FD1227,1773876023926,1773876023966,1773876024575,SUCCESS,NONE,200.0,PEDM_22132198,1773876024781.0,1773876025038.0,SUCCESS,200.0,0,3,False,SUCCESS,NONE,NONE,1112,2026-03-18T23:20:23.926147+00:00,2026-03-18T23:20:25.038000+00:00
REQ-900478_MZ2000478,REQ-900478,Hourly,BLOCKLOADPROFILE,MDM,NFMS,MZ2000478,FD1228,1773877943926,1773877943973,1773877944506,SUCCESS,NONE,200.0,PEDM_40214026,1773877944688.0,1773877945081.0,SUCCESS,200.0,0,3,False,SUCCESS,NONE,NONE,1155,2026-03-18T23:52:23.926147+00:00,2026-03-18T23:52:25.081000+00:00
REQ-900479_MZ2000479,REQ-900479,T-5,BLOCKLOADPROFILE,MDM,NFMS,MZ2000479,FD1229,1773873644926,1773873644947,1773873645997,SUCCESS,NONE,200.0,PEDM_96888739,1773873646183.0,1773873646653.0,SUCCESS,200.0,0,3,False,SUCCESS,NONE,NONE,1727,2026-03-18T22:40:44.926147+00:00,2026-03-18T22:40:46.653000+00:00
REQ-900480_MZ2000480,REQ-900480,Hourly,BLOCKLOADPROFILE,MDM,NFMS,MZ2000480,FD1230,1773875567926,1773875568023,1773875568728,SUCCESS,NONE,200.0,PEDM_96267144,1773875568955.0,1773875569207.0,SUCCESS,200.0,0,3,False,SUCCESS,NONE,NONE,1281,2026-03-18T23:12:47.926147+00:00,2026-03-18T23:12:49.207000+00:00
REQ-900481_MZ2000481,REQ-900481,T-15,BLOCKLOADPROFILE,MDM,NFMS,MZ2000481,FD1231,1773877017926,1773877017978,1773877018504,SUCCESS,MISSING_DATA,200.0,PEDM_50553227,,,NOT_TRIGGERED,,0,3,False,FAILED,MDM,Transformer failed due to missing or invalid MDM payload,884,2026-03-18T23:36:57.926147+00:00,2026-03-18T23:36:58.810000+00:00
REQ-900482_MZ2000482,REQ-900482,T-5,BLOCKLOADPROFILE,MDM,NFMS,MZ2000482,FD1232,1773876545926,1773876546020,1773876546309,FAILED,MDM_HTTP_FAILURE,503.0,,,,NOT_TRIGGERED,,0,3,False,FAILED,MDM,MDM_HTTP_503,383,2026-03-18T23:29:05.926147+00:00,2026-03-18T23:29:06.309000+00:00
REQ-900483_MZ2000483,REQ-900483,T-15,BLOCKLOADPROFILE,MDM,NFMS,MZ2000483,FD1233,1773876071926,1773876072017,1773876072675,SKIPPED,INACTIVE_FEEDER,,,,,NOT_TRIGGERED,,0,3,False,SKIPPED,SOURCE_FILTER,FeederConnectionStatus not C,749,2026-03-18T23:21:11.926147+00:00,2026-03-18T23:21:12.675000+00:00
REQ-900484_MZ2000484,REQ-900484,T-15,BLOCKLOADPROFILE,MDM,NFMS,MZ2000484,FD1234,1773876079926,1773876079981,1773876080726,SUCCESS,NONE,200.0,PEDM_45050544,1773876080950.0,1773876081086.0,SUCCESS,200.0,0,3,False,SUCCESS,NONE,NONE,1160,2026-03-18T23:21:19.926147+00:00,2026-03-18T23:21:21.086000+00:00
REQ-900485_MZ2000485,REQ-900485,Hourly,BLOCKLOADPROFILE,MDM,NFMS,MZ2000485,FD1235,1773875117926,1773875117953,1773875118860,SUCCESS,NONE,200.0,PEDM_52894071,1773875119037.0,1773875119110.0,SUCCESS,200.0,0,3,False,SUCCESS,NONE,NONE,1184,2026-03-18T23:05:17.926147+00:00,2026-03-18T23:05:19.110000+00:00
REQ-900486_MZ2000486,REQ-900486,T-15,BLOCKLOADPROFILE,MDM,NFMS,MZ2000486,FD1236,1773875609926,1773875609979,1773875610916,SUCCESS,NONE,200.0,PEDM_62113377,1773875611031.0,1773875612246.0,SUCCESS,200.0,3,3,False,SUCCESS,NONE,NONE,2320,2026-03-18T23:13:29.926147+00:00,2026-03-18T23:13:32.246000+00:00
REQ-900487_MZ2000487,REQ-900487,Hourly,BLOCKLOADPROFILE,MDM,NFMS,MZ2000487,FD1237,1773879025926,1773879025974,1773879027148,SUCCESS,NONE,200.0,PEDM_73852097,1773879027423.0,1773879027636.0,SUCCESS,200.0,0,3,False,SUCCESS,NONE,NONE,1710,2026-03-19T00:10:25.926147+00:00,2026-03-19T00:10:27.636000+00:00
REQ-900488_MZ2000488,REQ-900488,T-15,BLOCKLOADPROFILE,MDM,NFMS,MZ2000488,FD1238,1773878551926,1773878552017,1773878552467,SUCCESS,MISSING_DATA,200.0,PEDM_23100061,,,NOT_TRIGGERED,,0,3,False,FAILED,MDM,Transformer failed due to missing or invalid MDM payload,822,2026-03-19T00:02:31.926147+00:00,2026-03-19T00:02:32.748000+00:00
REQ-900489_MZ2000489,REQ-900489,Hourly,BLOCKLOADPROFILE,MDM,NFMS,MZ2000489,FD1239,1773875630926,1773875631017,1773875631471,SUCCESS,NONE,200.0,PEDM_55047826,1773875631590.0,1773875631831.0,SUCCESS,200.0,0,3,False,SUCCESS,NONE,NONE,905,2026-03-18T23:13:50.926147+00:00,2026-03-18T23:13:51.831000+00:00
REQ-900490_MZ2000490,REQ-900490,T-15,BLOCKLOADPROFILE,MDM,NFMS,MZ2000490,FD1240,1773875637926,1773875637999,1773875638757,SUCCESS,NONE,200.0,PEDM_44971668,1773875639134.0,1773875639431.0,SUCCESS,200.0,0,3,False,SUCCESS,NONE,NONE,1505,2026-03-18T23:13:57.926147+00:00,2026-03-18T23:13:59.431000+00:00
REQ-900491_MZ2000491,REQ-900491,T-15,BLOCKLOADPROFILE,MDM,NFMS,MZ2000491,FD1241,1773877117926,1773877117952,1773877118177,SUCCESS,MISSING_DATA,200.0,PEDM_36111227,,,NOT_TRIGGERED,,0,3,False,FAILED,MDM,Transformer failed due to missing or invalid MDM payload,547,2026-03-18T23:38:37.926147+00:00,2026-03-18T23:38:38.473000+00:00
REQ-900492_MZ2000492,REQ-900492,T-15,BLOCKLOADPROFILE,MDM,NFMS,MZ2000492,FD1242,1773878603926,1773878603994,1773878605159,SUCCESS,NONE,200.0,PEDM_65446317,1773878605301.0,1773878605798.0,SUCCESS,200.0,0,3,False,SUCCESS,NONE,NONE,1872,2026-03-19T00:03:23.926147+00:00,2026-03-19T00:03:25.798000+00:00
REQ-900493_MZ2000493,REQ-900493,Hourly,BLOCKLOADPROFILE,MDM,NFMS,MZ2000493,FD1243,1773875165926,1773875165989,1773875166907,SUCCESS,NONE,200.0,PEDM_71414198,1773875167060.0,1773875167486.0,SUCCESS,200.0,0,3,False,SUCCESS,NONE,NONE,1560,2026-03-18T23:06:05.926147+00:00,2026-03-18T23:06:07.486000+00:00
REQ-900494_MZ2000494,REQ-900494,Hourly,BLOCKLOADPROFILE,MDM,NFMS,MZ2000494,FD1244,1773874183926,1773874184008,1773874184769,SUCCESS,NONE,200.0,PEDM_33732951,1773874185029.0,1773874185118.0,SUCCESS,200.0,0,3,False,SUCCESS,NONE,NONE,1192,2026-03-18T22:49:43.926147+00:00,2026-03-18T22:49:45.118000+00:00
REQ-900495_MZ2000495,REQ-900495,Hourly,BLOCKLOADPROFILE,MDM,NFMS,MZ2000495,FD1245,1773875672926,1773875672972,1773875673397,SUCCESS,NONE,200.0,PEDM_31264801,1773875673757.0,1773875674207.0,SUCCESS,200.0,0,3,False,SUCCESS,NONE,NONE,1281,2026-03-18T23:14:32.926147+00:00,2026-03-18T23:14:34.207000+00:00
REQ-900496_MZ2000496,REQ-900496,Hourly,BLOCKLOADPROFILE,MDM,NFMS,MZ2000496,FD1246,1773874687926,1773874688024,1773874688992,FAILED,MDM_NOT_FOUND,404.0,,,,NOT_TRIGGERED,,0,3,False,FAILED,MDM,MDM_HTTP_404,1066,2026-03-18T22:58:07.926147+00:00,2026-03-18T22:58:08.992000+00:00
REQ-900497_MZ2000497,REQ-900497,T-5,BLOCKLOADPROFILE,MDM,NFMS,MZ2000497,FD1247,1773877177926,1773877177995,1773877178084,SUCCESS,NONE,200.0,PEDM_81643088,1773877178292.0,1773877178543.0,SUCCESS,200.0,0,3,False,SUCCESS,NONE,NONE,617,2026-03-18T23:39:37.926147+00:00,2026-03-18T23:39:38.543000+00:00
REQ-900498_MZ2000498,REQ-900498,T-5,BLOCKLOADPROFILE,MDM,NFMS,MZ2000498,FD1248,1773876191926,1773876192013,1773876192483,SKIPPED,INACTIVE_FEEDER,,,,,NOT_TRIGGERED,,0,3,False,SKIPPED,SOURCE_FILTER,FeederConnectionStatus not C,557,2026-03-18T23:23:11.926147+00:00,2026-03-18T23:23:12.483000+00:00
REQ-900499_MZ2000499,REQ-900499,T-15,BLOCKLOADPROFILE,MDM,NFMS,MZ2000499,FD1249,1773875201926,1773875201974,1773875202759,SUCCESS,NONE,200.0,PEDM_27304799,1773875202895.0,1773875203861.0,SUCCESS,200.0,3,3,False,SUCCESS,NONE,NONE,1935,2026-03-18T23:06:41.926147+00:00,2026-03-18T23:06:43.861000+00:00
REQ-900500_MZ2000500,REQ-900500,T-15,BLOCKLOADPROFILE,MDM,NFMS,MZ2000500,FD1000,1773873707926,1773873707984,1773873708659,SUCCESS,NONE,200.0,PEDM_79831928,1773873709057.0,1773873709289.0,SUCCESS,200.0,0,3,False,SUCCESS,NONE,NONE,1363,2026-03-18T22:41:47.926147+00:00,2026-03-18T22:41:49.289000+00:00
REQ-900501_MZ2000501,REQ-900501,T-15,BLOCKLOADPROFILE,MDM,NFMS,MZ2000501,FD1001,1773878720926,1773878720963,1773878721744,SUCCESS,NONE,200.0,PEDM_58217837,1773878721910.0,1773878722385.0,SUCCESS,200.0,0,3,False,SUCCESS,NONE,NONE,1459,2026-03-19T00:05:20.926147+00:00,2026-03-19T00:05:22.385000+00:00
REQ-900502_MZ2000502,REQ-900502,T-5,BLOCKLOADPROFILE,MDM,NFMS,MZ2000502,FD1002,1773875219926,1773875219974,1773875220322,SUCCESS,NONE,200.0,PEDM_12941149,1773875220715.0,1773875220861.0,SUCCESS,200.0,0,3,False,SUCCESS,NONE,NONE,935,2026-03-18T23:06:59.926147+00:00,2026-03-18T23:07:00.861000+00:00
REQ-900503_MZ2000503,REQ-900503,Hourly,BLOCKLOADPROFILE,MDM,NFMS,MZ2000503,FD1003,1773879249926,1773879249950,1773879250798,SUCCESS,NONE,200.0,PEDM_44331441,1773879251170.0,1773879251254.0,SUCCESS,200.0,0,3,False,SUCCESS,NONE,NONE,1328,2026-03-19T00:14:09.926147+00:00,2026-03-19T00:14:11.254000+00:00
REQ-900504_MZ2000504,REQ-900504,T-5,BLOCKLOADPROFILE,MDM,NFMS,MZ2000504,FD1004,1773873719926,1773873719959,1773873720079,SUCCESS,NONE,200.0,PEDM_25541047,1773873720380.0,1773873720982.0,SUCCESS,200.0,2,3,False,SUCCESS,NONE,NONE,1056,2026-03-18T22:41:59.926147+00:00,2026-03-18T22:42:00.982000+00:00
REQ-900505_MZ2000505,REQ-900505,Hourly,BLOCKLOADPROFILE,MDM,NFMS,MZ2000505,FD1005,1773879277926,1773879277965,1773879278465,SUCCESS,NONE,200.0,PEDM_94598956,1773879278548.0,1773879278823.0,SUCCESS,200.0,0,3,False,SUCCESS,NONE,NONE,897,2026-03-19T00:14:37.926147+00:00,2026-03-19T00:14:38.823000+00:00
REQ-900506_MZ2000506,REQ-900506,Hourly,BLOCKLOADPROFILE,MDM,NFMS,MZ2000506,FD1006,1773878785926,1773878786012,1773878786644,SUCCESS,NONE,200.0,PEDM_91286864,1773878786800.0,1773878787458.0,SUCCESS,200.0,1,3,False,SUCCESS,NONE,NONE,1532,2026-03-19T00:06:25.926147+00:00,2026-03-19T00:06:27.458000+00:00
REQ-900507_MZ2000507,REQ-900507,T-15,BLOCKLOADPROFILE,MDM,NFMS,MZ2000507,FD1007,1773875756926,1773875756960,1773875757257,SUCCESS,NONE,200.0,PEDM_36661903,1773875757468.0,1773875758097.0,SUCCESS,200.0,2,3,False,SUCCESS,NONE,NONE,1171,2026-03-18T23:15:56.926147+00:00,2026-03-18T23:15:58.097000+00:00
REQ-900508_MZ2000508,REQ-900508,T-5,BLOCKLOADPROFILE,MDM,NFMS,MZ2000508,FD1008,1773876779926,1773876779983,1773876780391,SUCCESS,NONE,200.0,PEDM_83569939,1773876780763.0,1773876780929.0,SUCCESS,200.0,0,3,False,SUCCESS,NONE,NONE,1003,2026-03-18T23:32:59.926147+00:00,2026-03-18T23:33:00.929000+00:00
REQ-900509_MZ2000509,REQ-900509,T-5,BLOCKLOADPROFILE,MDM,NFMS,MZ2000509,FD1009,1773877297926,1773877297988,1773877298548,SUCCESS,NONE,200.0,PEDM_11711195,1773877298711.0,1773877299359.0,SUCCESS,200.0,1,3,False,SUCCESS,NONE,NONE,1433,2026-03-18T23:41:37.926147+00:00,2026-03-18T23:41:39.359000+00:00
REQ-900510_MZ2000510,REQ-900510,Hourly,BLOCKLOADPROFILE,MDM,NFMS,MZ2000510,FD1010,1773874247926,1773874248011,1773874248244,SUCCESS,NONE,200.0,PEDM_23594977,1773874248476.0,1773874248654.0,SUCCESS,200.0,0,3,False,SUCCESS,NONE,NONE,728,2026-03-18T22:50:47.926147+00:00,2026-03-18T22:50:48.654000+00:00
REQ-900511_MZ2000511,REQ-900511,T-5,BLOCKLOADPROFILE,MDM,NFMS,MZ2000511,FD1011,1773875784926,1773875784979,1773875786009,SUCCESS,NONE,200.0,PEDM_23396125,1773875786213.0,1773875786293.0,SUCCESS,200.0,0,3,False,SUCCESS,NONE,NONE,1367,2026-03-18T23:16:24.926147+00:00,2026-03-18T23:16:26.293000+00:00
REQ-900512_MZ2000512,REQ-900512,Hourly,BLOCKLOADPROFILE,MDM,NFMS,MZ2000512,FD1012,1773876303926,1773876303986,1773876304938,SUCCESS,MISSING_DATA,200.0,PEDM_25555976,,,NOT_TRIGGERED,,0,3,False,FAILED,MDM,Transformer failed due to missing or invalid MDM payload,1100,2026-03-18T23:25:03.926147+00:00,2026-03-18T23:25:05.026000+00:00
REQ-900513_MZ2000513,REQ-900513,Hourly,BLOCKLOADPROFILE,MDM,NFMS,MZ2000513,FD1013,1773873746926,1773873746947,1773873747310,SUCCESS,MISSING_DATA,200.0,PEDM_96865529,,,NOT_TRIGGERED,,0,3,False,FAILED,MDM,Transformer failed due to missing or invalid MDM payload,511,2026-03-18T22:42:26.926147+00:00,2026-03-18T22:42:27.437000+00:00
REQ-900514_MZ2000514,REQ-900514,Hourly,BLOCKLOADPROFILE,MDM,NFMS,MZ2000514,FD1014,1773877347926,1773877348025,1773877348654,SUCCESS,NONE,200.0,PEDM_22475714,1773877348956.0,1773877349191.0,SUCCESS,200.0,0,3,False,SUCCESS,NONE,NONE,1265,2026-03-18T23:42:27.926147+00:00,2026-03-18T23:42:29.191000+00:00
REQ-900515_MZ2000515,REQ-900515,T-15,BLOCKLOADPROFILE,MDM,NFMS,MZ2000515,FD1015,1773876842926,1773876842997,1773876844011,SUCCESS,NONE,200.0,PEDM_61769856,1773876844366.0,1773876844641.0,SUCCESS,200.0,0,3,False,SUCCESS,NONE,NONE,1715,2026-03-18T23:34:02.926147+00:00,2026-03-18T23:34:04.641000+00:00
REQ-900516_MZ2000516,REQ-900516,T-5,BLOCKLOADPROFILE,MDM,NFMS,MZ2000516,FD1016,1773879947926,1773879947967,1773879948278,SUCCESS,NONE,200.0,PEDM_17871385,1773879948425.0,1773879949341.0,SUCCESS,200.0,2,3,False,SUCCESS,NONE,NONE,1415,2026-03-19T00:25:47.926147+00:00,2026-03-19T00:25:49.341000+00:00
REQ-900517_MZ2000517,REQ-900517,T-15,BLOCKLOADPROFILE,MDM,NFMS,MZ2000517,FD1017,1773877377926,1773877377969,1773877378826,SUCCESS,NONE,200.0,PEDM_92055138,1773877378955.0,1773877379661.0,SUCCESS,200.0,3,3,False,SUCCESS,NONE,NONE,1735,2026-03-18T23:42:57.926147+00:00,2026-03-18T23:42:59.661000+00:00
REQ-900518_MZ2000518,REQ-900518,T-5,BLOCKLOADPROFILE,MDM,NFMS,MZ2000518,FD1018,1773874279926,1773874279998,1773874280980,SUCCESS,NONE,200.0,PEDM_18500820,1773874281214.0,1773874281682.0,FAILED,400.0,2,3,False,FAILED,NFMS,NFMS_HTTP_400,1756,2026-03-18T22:51:19.926147+00:00,2026-03-18T22:51:21.682000+00:00
REQ-900519_MZ2000519,REQ-900519,Hourly,BLOCKLOADPROFILE,MDM,NFMS,MZ2000519,FD1019,1773878435926,1773878436018,1773878436556,FAILED,MDM_NOT_FOUND,404.0,,,,NOT_TRIGGERED,,0,3,False,FAILED,MDM,MDM_HTTP_404,630,2026-03-19T00:00:35.926147+00:00,2026-03-19T00:00:36.556000+00:00
REQ-900520_MZ2000520,REQ-900520,T-15,BLOCKLOADPROFILE,MDM,NFMS,MZ2000520,FD1020,1773879487926,1773879488025,1773879488300,SUCCESS,NONE,200.0,PEDM_98813650,1773879488517.0,1773879488754.0,SUCCESS,200.0,0,3,False,SUCCESS,NONE,NONE,828,2026-03-19T00:18:07.926147+00:00,2026-03-19T00:18:08.754000+00:00
REQ-900521_MZ2000521,REQ-900521,Hourly,BLOCKLOADPROFILE,MDM,NFMS,MZ2000521,FD1021,1773878980926,1773878980995,1773878981379,SUCCESS,NONE,200.0,PEDM_92263926,1773878981466.0,1773878982204.0,SUCCESS,200.0,3,3,False,SUCCESS,NONE,NONE,1278,2026-03-19T00:09:40.926147+00:00,2026-03-19T00:09:42.204000+00:00
REQ-900522_MZ2000522,REQ-900522,T-15,BLOCKLOADPROFILE,MDM,NFMS,MZ2000522,FD1022,1773877427926,1773877427967,1773877428200,SUCCESS,MISSING_DATA,200.0,PEDM_53034742,,,NOT_TRIGGERED,,0,3,False,FAILED,MDM,Transformer failed due to missing or invalid MDM payload,437,2026-03-18T23:43:47.926147+00:00,2026-03-18T23:43:48.363000+00:00
REQ-900523_MZ2000523,REQ-900523,T-5,BLOCKLOADPROFILE,MDM,NFMS,MZ2000523,FD1023,1773875868926,1773875868952,1773875870070,SUCCESS,NONE,200.0,PEDM_83886264,1773875870348.0,1773875870826.0,SUCCESS,200.0,0,3,False,SUCCESS,NONE,NONE,1900,2026-03-18T23:17:48.926147+00:00,2026-03-18T23:17:50.826000+00:00
REQ-900524_MZ2000524,REQ-900524,T-5,BLOCKLOADPROFILE,MDM,NFMS,MZ2000524,FD1024,1773877447926,1773877448002,1773877448999,SUCCESS,NONE,200.0,PEDM_76901651,1773877449307.0,1773877449427.0,SUCCESS,200.0,0,3,False,SUCCESS,NONE,NONE,1501,2026-03-18T23:44:07.926147+00:00,2026-03-18T23:44:09.427000+00:00
REQ-900525_MZ2000525,REQ-900525,T-15,BLOCKLOADPROFILE,MDM,NFMS,MZ2000525,FD1025,1773879557926,1773879557948,1773879558238,SUCCESS,NONE,200.0,PEDM_65343143,1773879558351.0,1773879559071.0,FAILED,504.0,6,3,True,FAILED,NFMS,Retry threshold exceeded,1145,2026-03-19T00:19:17.926147+00:00,2026-03-19T00:19:19.071000+00:00
REQ-900526_MZ2000526,REQ-900526,Hourly,BLOCKLOADPROFILE,MDM,NFMS,MZ2000526,FD1026,1773880097926,1773880098023,1773880098726,FAILED,MDM_HTTP_FAILURE,401.0,,,,NOT_TRIGGERED,,0,3,False,FAILED,MDM,MDM_HTTP_401,800,2026-03-19T00:28:17.926147+00:00,2026-03-19T00:28:18.726000+00:00
REQ-900527_MZ2000527,REQ-900527,T-5,BLOCKLOADPROFILE,MDM,NFMS,MZ2000527,FD1027,1773877477926,1773877477989,1773877478813,SUCCESS,NONE,200.0,PEDM_39919562,1773877479126.0,1773877480215.0,SUCCESS,200.0,3,3,False,SUCCESS,NONE,NONE,2289,2026-03-18T23:44:37.926147+00:00,2026-03-18T23:44:40.215000+00:00
REQ-900528_MZ2000528,REQ-900528,T-5,BLOCKLOADPROFILE,MDM,NFMS,MZ2000528,FD1028,1773879599926,1773879600003,1773879600316,SUCCESS,NONE,200.0,PEDM_98437437,1773879600489.0,1773879601353.0,SUCCESS,200.0,2,3,False,SUCCESS,NONE,NONE,1427,2026-03-19T00:19:59.926147+00:00,2026-03-19T00:20:01.353000+00:00
REQ-900529_MZ2000529,REQ-900529,T-15,BLOCKLOADPROFILE,MDM,NFMS,MZ2000529,FD1029,1773880142926,1773880142983,1773880144132,SUCCESS,NONE,200.0,PEDM_24270328,1773880144272.0,1773880144629.0,SUCCESS,200.0,1,3,False,SUCCESS,NONE,NONE,1703,2026-03-19T00:29:02.926147+00:00,2026-03-19T00:29:04.629000+00:00
REQ-900530_MZ2000530,REQ-900530,T-15,BLOCKLOADPROFILE,MDM,NFMS,MZ2000530,FD1030,1773879627926,1773879627998,1773879628297,FAILED,MDM_HTTP_FAILURE,401.0,,,,NOT_TRIGGERED,,0,3,False,FAILED,MDM,MDM_HTTP_401,371,2026-03-19T00:20:27.926147+00:00,2026-03-19T00:20:28.297000+00:00
REQ-900531_MZ2000531,REQ-900531,T-5,BLOCKLOADPROFILE,MDM,NFMS,MZ2000531,FD1031,1773876986926,1773876986973,1773876987989,SUCCESS,NONE,200.0,PEDM_55356673,1773876988152.0,1773876988424.0,SUCCESS,200.0,0,3,False,SUCCESS,NONE,NONE,1498,2026-03-18T23:36:26.926147+00:00,2026-03-18T23:36:28.424000+00:00
REQ-900532_MZ2000532,REQ-900532,T-15,BLOCKLOADPROFILE,MDM,NFMS,MZ2000532,FD1032,1773879123926,1773879124021,1773879124353,SUCCESS,NONE,200.0,PEDM_71389561,1773879124746.0,1773879124874.0,SUCCESS,200.0,0,3,False,SUCCESS,NONE,NONE,948,2026-03-19T00:12:03.926147+00:00,2026-03-19T00:12:04.874000+00:00
REQ-900533_MZ2000533,REQ-900533,Hourly,BLOCKLOADPROFILE,MDM,NFMS,MZ2000533,FD1033,1773873806926,1773873807013,1773873807192,SKIPPED,INACTIVE_FEEDER,,,,,NOT_TRIGGERED,,0,3,False,SKIPPED,SOURCE_FILTER,FeederConnectionStatus not C,266,2026-03-18T22:43:26.926147+00:00,2026-03-18T22:43:27.192000+00:00
REQ-900534_MZ2000534,REQ-900534,Hourly,BLOCKLOADPROFILE,MDM,NFMS,MZ2000534,FD1034,1773877547926,1773877548011,1773877548453,SUCCESS,MISSING_DATA,200.0,PEDM_87652255,,,NOT_TRIGGERED,,0,3,False,FAILED,MDM,Transformer failed due to missing or invalid MDM payload,655,2026-03-18T23:45:47.926147+00:00,2026-03-18T23:45:48.581000+00:00
REQ-900535_MZ2000535,REQ-900535,Hourly,BLOCKLOADPROFILE,MDM,NFMS,MZ2000535,FD1035,1773874882926,1773874882959,1773874883832,FAILED,MDM_NOT_FOUND,404.0,,,,NOT_TRIGGERED,,0,3,False,FAILED,MDM,MDM_HTTP_404,906,2026-03-18T23:01:22.926147+00:00,2026-03-18T23:01:23.832000+00:00
